Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,salary bucket,Total Years
EMP1133,Alice,Jones,32,Cloud Tech-New York,Pending,02-Nov-23,114465,alice.jones@example.com,334234257,Good,FALSE,above 100k,2
EMP1142,Eva,Brown,25,Sales-Nevada,Pending,10-Apr-20,113743,eva.brown@example.com,6346692547,Good,TRUE,above 100k,6
EMP1158,David,Smith,25,Sales-New York,Pending,18-Mar-21,106914,david.smith@example.com,7058025661,Average,FALSE,above 100k,5
EMP1186,Grace,Johnson,25,HR-New York,Pending,31-Jul-22,108242,grace.johnson@example.com,171302320,Excellent,TRUE,above 100k,4
EMP1194,Alice,Davis,35,HR-Texas,Pending,04-Nov-24,118416,alice.davis@example.com,6656749159,Good,TRUE,above 100k,1
EMP1196,David,Johnson,35,Sales-Florida,Pending,04-Nov-20,117041,david.johnson@example.com,5066337049,Good,TRUE,above 100k,5
EMP1201,Charlie,Garcia,35,Cloud Tech-Illinois,Pending,16-Oct-20,114172,charlie.garcia@example.com,2701168645,Good,TRUE,above 100k,5
EMP1203,Frank,Smith,30,DevOps-Nevada,Pending,04-Nov-23,113871,frank.smith@example.com,7932302345,Average,FALSE,above 100k,2
EMP1221,Alice,Williams,40,Finance-Texas,Pending,03-Mar-22,118673,alice.williams@example.com,8752437728,Poor,FALSE,above 100k,4
EMP1223,Frank,Brown,30,Cloud Tech-California,Pending,24-Nov-21,106946,frank.brown@example.com,7374605232,Average,FALSE,above 100k,4
EMP1232,Frank,Brown,32,Finance-California,Pending,08-Jun-24,116353,frank.brown@example.com,1783099973,Poor,TRUE,above 100k,2
EMP1233,Grace,Brown,35,Sales-Nevada,Pending,23-Nov-20,116695,grace.brown@example.com,1926764920,Good,FALSE,above 100k,5
EMP1245,Frank,Miller,30,Sales-Nevada,Pending,07-Jan-21,103745,frank.miller@example.com,4181861514,Average,FALSE,above 100k,5
EMP1260,Bob,Smith,40,Admin-California,Pending,19-Jan-22,103470,bob.smith@example.com,509754509,Good,TRUE,above 100k,4
EMP1278,Eva,Smith,40,Admin-New York,Pending,09-Jul-21,115312,eva.smith@example.com,5343961128,Excellent,TRUE,above 100k,5
EMP1284,Alice,Johnson,40,Finance-New York,Pending,21-Nov-24,114823,alice.johnson@example.com,8686694319,Good,TRUE,above 100k,1
EMP1306,Bob,Brown,25,DevOps-Florida,Pending,17-Apr-24,115537,bob.brown@example.com,5226557675,Excellent,TRUE,above 100k,2
EMP1327,Alice,Davis,32,Cloud Tech-Texas,Pending,09-Apr-20,103504,alice.davis@example.com,2545960632,Average,TRUE,above 100k,6
EMP1339,Grace,Brown,32,HR-Florida,Pending,13-Oct-20,105335,grace.brown@example.com,7303064420,Average,FALSE,above 100k,5
EMP1356,Heidi,Johnson,30,Finance-California,Pending,21-May-20,107328,heidi.johnson@example.com,3960962625,Poor,FALSE,above 100k,6
EMP1372,Bob,Johnson,35,HR-Florida,Pending,19-Dec-20,106962,bob.johnson@example.com,6395517207,Poor,FALSE,above 100k,5
EMP1386,Eva,Williams,35,Sales-California,Pending,23-Oct-23,107063,eva.williams@example.com,9642297124,Good,TRUE,above 100k,2
EMP1389,Grace,Smith,40,Finance-Texas,Pending,15-Jun-24,111609,grace.smith@example.com,8331170302,Good,TRUE,above 100k,2
EMP1391,Bob,Williams,40,DevOps-Nevada,Pending,03-Jan-22,109507,bob.williams@example.com,5472812355,Good,FALSE,above 100k,4
EMP1410,Grace,Williams,32,HR-Nevada,Pending,23-Oct-22,103698,grace.williams@example.com,4556964429,Excellent,TRUE,above 100k,3
EMP1419,Frank,Miller,30,HR-Texas,Pending,12-Oct-23,100594,frank.miller@example.com,3441497825,Average,FALSE,above 100k,2
EMP1450,David,Miller,32,HR-Nevada,Pending,04-Jan-22,113979,david.miller@example.com,56435022,Excellent,TRUE,above 100k,4
EMP1451,Frank,Miller,32,Sales-New York,Pending,20-Jan-21,108569,frank.miller@example.com,8503719904,Good,TRUE,above 100k,5
EMP1457,Heidi,Garcia,35,Admin-Nevada,Pending,21-Nov-23,112272,heidi.garcia@example.com,1903689002,Poor,FALSE,above 100k,2
EMP1497,David,Brown,35,DevOps-Florida,Pending,11-Feb-20,110524,david.brown@example.com,368499514,Average,FALSE,above 100k,6
EMP1500,Grace,Davis,32,Cloud Tech-Texas,Pending,18-Sep-23,117654,grace.davis@example.com,2090883069,Good,TRUE,above 100k,3
EMP1530,Bob,Smith,32,Cloud Tech-Nevada,Pending,26-Jul-20,113335,bob.smith@example.com,3878753576,Excellent,FALSE,above 100k,6
EMP1539,Frank,Johnson,25,DevOps-Nevada,Pending,20-Apr-24,102054,frank.johnson@example.com,5034469458,Average,FALSE,above 100k,2
EMP1559,Eva,Miller,35,DevOps-New York,Pending,24-Aug-23,118263,eva.miller@example.com,2035713431,Average,TRUE,above 100k,3
EMP1564,David,Brown,32,Finance-New York,Pending,25-May-24,105778,david.brown@example.com,8841834373,Good,TRUE,above 100k,2
EMP1565,Alice,Johnson,40,Finance-Florida,Pending,02-Oct-21,117608,alice.johnson@example.com,182727954,Good,TRUE,above 100k,5
EMP1571,Frank,Williams,32,Admin-New York,Pending,19-May-20,105038,frank.williams@example.com,8249839224,Average,FALSE,above 100k,6
EMP1573,David,Johnson,32,Sales-Florida,Pending,13-Aug-24,102649,david.johnson@example.com,2324412335,Poor,FALSE,above 100k,2
EMP1574,Bob,Davis,35,Finance-New York,Pending,10-Jun-23,114303,bob.davis@example.com,1328507250,Poor,FALSE,above 100k,3
EMP1593,Eva,Brown,32,Admin-Illinois,Pending,16-Jan-22,106539,eva.brown@example.com,1394498829,Excellent,FALSE,above 100k,4
EMP1601,Grace,Garcia,35,Sales-Texas,Pending,04-May-21,109359,grace.garcia@example.com,4457702991,Good,FALSE,above 100k,5
EMP1614,Eva,Miller,25,Admin-Florida,Pending,23-Aug-22,110711,eva.miller@example.com,687616480,Excellent,TRUE,above 100k,4
EMP1617,Alice,Garcia,30,Sales-Illinois,Pending,09-May-22,107856,alice.garcia@example.com,2565237340,Excellent,FALSE,above 100k,4
EMP1621,Heidi,Johnson,40,HR-Illinois,Pending,08-Apr-24,108603,heidi.johnson@example.com,7742229463,Excellent,FALSE,above 100k,2
EMP1623,Grace,Johnson,35,Admin-Texas,Pending,02-Mar-24,105260,grace.johnson@example.com,8867925297,Good,TRUE,above 100k,2
EMP1628,Frank,Davis,40,DevOps-New York,Pending,31-Aug-20,102347,frank.davis@example.com,8810798333,Excellent,TRUE,above 100k,6
EMP1641,Heidi,Miller,30,HR-Florida,Pending,01-Aug-22,112757,heidi.miller@example.com,9643474523,Average,TRUE,above 100k,4
EMP1644,David,Garcia,35,Cloud Tech-Florida,Pending,13-Mar-24,107475,david.garcia@example.com,4450566587,Average,FALSE,above 100k,2
EMP1648,Bob,Garcia,40,Sales-Texas,Pending,27-Mar-20,109361,bob.garcia@example.com,4172156228,Average,TRUE,above 100k,6
EMP1660,Frank,Garcia,35,HR-California,Pending,15-Feb-23,115229,frank.garcia@example.com,4210890284,Poor,TRUE,above 100k,3
EMP1664,Frank,Smith,40,DevOps-Illinois,Pending,08-Apr-22,109423,frank.smith@example.com,1128981230,Average,FALSE,above 100k,4
EMP1683,Bob,Brown,35,HR-New York,Pending,16-Jun-22,100897,bob.brown@example.com,4578715840,Average,TRUE,above 100k,4
EMP1731,Alice,Smith,35,Admin-California,Pending,09-Aug-24,119311,alice.smith@example.com,2835129591,Poor,TRUE,above 100k,2
EMP1735,David,Williams,32,Admin-New York,Pending,07-Dec-22,102525,david.williams@example.com,8153523735,Poor,FALSE,above 100k,3
EMP1738,Bob,Jones,40,DevOps-California,Pending,11-Oct-24,113901,bob.jones@example.com,7346666169,Average,TRUE,above 100k,1
EMP1749,Bob,Johnson,30,HR-New York,Pending,01-Mar-20,103580,bob.johnson@example.com,5246484493,Excellent,FALSE,above 100k,6
EMP1750,Grace,Garcia,40,HR-Florida,Pending,09-Aug-24,112589,grace.garcia@example.com,1163187327,Average,FALSE,above 100k,2
EMP1757,David,Williams,40,Finance-Texas,Pending,14-Feb-24,107703,david.williams@example.com,1688092549,Average,FALSE,above 100k,2
EMP1769,Alice,Smith,40,HR-California,Pending,23-Apr-24,117268,alice.smith@example.com,9269326572,Good,FALSE,above 100k,2
EMP1774,Frank,Johnson,25,Admin-Texas,Pending,29-Mar-23,108661,frank.johnson@example.com,9628874311,Poor,FALSE,above 100k,3
EMP1787,Alice,Garcia,30,Finance-New York,Pending,01-Aug-22,112444,alice.garcia@example.com,2975191022,Excellent,TRUE,above 100k,4
EMP1794,Alice,Smith,30,Cloud Tech-Florida,Pending,21-Feb-20,105932,alice.smith@example.com,175096169,Poor,TRUE,above 100k,6
EMP1804,Bob,Miller,40,Finance-New York,Pending,05-May-23,112389,bob.miller@example.com,4254969191,Excellent,FALSE,above 100k,3
EMP1807,Bob,Smith,40,HR-Nevada,Pending,25-Dec-23,103655,bob.smith@example.com,8595325938,Poor,FALSE,above 100k,2
EMP1812,Grace,Smith,30,Sales-New York,Pending,21-Nov-20,118172,grace.smith@example.com,7598339913,Poor,TRUE,above 100k,5
EMP1832,Bob,Williams,32,Sales-California,Pending,18-Apr-20,113251,bob.williams@example.com,8040325375,Good,TRUE,above 100k,6
EMP1834,Eva,Smith,35,Admin-Texas,Pending,08-May-23,102460,eva.smith@example.com,3191009003,Poor,FALSE,above 100k,3
EMP1853,Bob,Williams,40,HR-Florida,Pending,29-Sep-23,103892,bob.williams@example.com,2114716559,Good,TRUE,above 100k,3
EMP1860,Heidi,Brown,40,Finance-Florida,Pending,18-May-24,106859,heidi.brown@example.com,871827495,Good,FALSE,above 100k,2
EMP1865,Bob,Smith,35,Finance-Texas,Pending,15-Jun-22,101473,bob.smith@example.com,2990775607,Good,TRUE,above 100k,4
EMP1871,Alice,Garcia,35,Cloud Tech-Florida,Pending,15-Dec-20,108475,alice.garcia@example.com,184980424,Good,TRUE,above 100k,5
EMP1881,David,Miller,25,Sales-Texas,Pending,11-Jan-22,110391,david.miller@example.com,8914444982,Excellent,FALSE,above 100k,4
EMP1890,Charlie,Davis,40,DevOps-New York,Pending,04-Jan-22,118289,charlie.davis@example.com,2150014187,Poor,FALSE,above 100k,4
EMP1895,David,Brown,30,HR-Florida,Pending,31-Mar-21,112428,david.brown@example.com,9471136336,Good,TRUE,above 100k,5
EMP1909,Eva,Miller,40,Sales-California,Pending,20-Nov-23,106616,eva.miller@example.com,7623039110,Average,FALSE,above 100k,2
EMP1915,Frank,Miller,40,Sales-Nevada,Pending,21-Dec-22,108934,frank.miller@example.com,6886878598,Poor,TRUE,above 100k,3
EMP1924,Heidi,Smith,35,DevOps-Texas,Pending,07-Sep-22,113012,heidi.smith@example.com,4008385075,Excellent,FALSE,above 100k,4
EMP1934,Grace,Garcia,30,Sales-Florida,Pending,09-Mar-23,102867,grace.garcia@example.com,7609441282,Average,TRUE,above 100k,3
EMP1944,Charlie,Jones,25,Sales-New York,Pending,22-Oct-21,111071,charlie.jones@example.com,4949819420,Excellent,FALSE,above 100k,4
EMP1947,Charlie,Garcia,25,Admin-New York,Pending,28-Mar-21,108210,charlie.garcia@example.com,6634533721,Poor,TRUE,above 100k,5
EMP1957,David,Smith,30,HR-New York,Pending,09-Jan-20,118151,david.smith@example.com,6079848703,Average,TRUE,above 100k,6
EMP1968,Eva,Miller,40,HR-Florida,Pending,20-May-23,116510,eva.miller@example.com,7941515262,Average,FALSE,above 100k,3
EMP1973,Eva,Williams,32,HR-Illinois,Pending,06-Feb-20,116681,eva.williams@example.com,3095055604,Excellent,TRUE,above 100k,6
EMP1979,Charlie,Miller,35,HR-Nevada,Pending,25-Feb-20,103564,charlie.miller@example.com,8991511454,Excellent,TRUE,above 100k,6
EMP1981,David,Garcia,30,DevOps-California,Pending,22-Jun-20,113727,david.garcia@example.com,8818984840,Poor,FALSE,above 100k,6
EMP2003,Frank,Smith,35,HR-California,Pending,15-Feb-23,115229,frank.smith@example.com,1464493698,Excellent,TRUE,above 100k,3
EMP2013,Eva,Williams,32,HR-Illinois,Pending,06-Feb-20,116681,eva.williams@example.com,4322302332,Good,FALSE,above 100k,6
EMP1000,Bob,Davis,25,DevOps-California,Active,02-Apr-21,59768,bob.davis@example.com,1651623197,Average,TRUE,under 60k,5
EMP1027,Heidi,Johnson,30,Finance-Florida,Active,12-Jul-20,56785,heidi.johnson@example.com,2761707586,Excellent,TRUE,under 60k,6
EMP1036,Alice,Brown,32,Cloud Tech-New York,Active,03-May-23,54757,alice.brown@example.com,2515837766,Poor,FALSE,under 60k,3
EMP1037,Grace,Smith,25,Sales-New York,Pending,02-May-23,52782,grace.smith@example.com,4996165925,Average,TRUE,under 60k,3
EMP1040,Bob,Williams,25,Sales-New York,Pending,27-Jun-21,59272,bob.williams@example.com,4386490809,Excellent,TRUE,under 60k,5
EMP1042,Alice,Johnson,32,HR-Nevada,Active,03-Dec-24,59400,alice.johnson@example.com,4918017225,Average,TRUE,under 60k,1
EMP1047,Alice,Davis,35,Sales-Illinois,Active,30-May-22,58921,alice.davis@example.com,310303722,Average,TRUE,under 60k,4
EMP1048,Alice,Miller,35,Admin-Nevada,Active,27-Sep-23,57196,alice.miller@example.com,6831472759,Excellent,FALSE,under 60k,3
EMP1053,Alice,Brown,30,Finance-California,Inactive,05-Nov-24,54859,alice.brown@example.com,8146717956,Average,FALSE,under 60k,1
EMP1064,David,Davis,35,Admin-New York,Active,20-Feb-20,53235,david.davis@example.com,3754821455,Good,FALSE,under 60k,6
EMP1076,David,Brown,40,Admin-California,Inactive,21-Sep-22,52032,david.brown@example.com,1589357125,Good,TRUE,under 60k,4
EMP1077,Grace,Brown,30,Finance-New York,Pending,29-Dec-22,51888,grace.brown@example.com,6110627370,Good,FALSE,under 60k,3
EMP1097,Frank,Brown,40,HR-California,Inactive,17-Apr-21,58446,frank.brown@example.com,1706304890,Excellent,FALSE,under 60k,5
EMP1106,Bob,Miller,30,DevOps-New York,Inactive,14-Sep-23,55683,bob.miller@example.com,8071569561,Poor,TRUE,under 60k,3
EMP1130,Frank,Brown,25,Finance-Texas,Pending,24-Jul-22,51074,frank.brown@example.com,7303379336,Excellent,TRUE,under 60k,4
EMP1134,Bob,Davis,40,Cloud Tech-Nevada,Pending,22-Nov-24,57036,bob.davis@example.com,3230241025,Poor,TRUE,under 60k,1
EMP1149,Frank,Garcia,35,Sales-Florida,Pending,30-Jan-22,57584,frank.garcia@example.com,5669078262,Average,TRUE,under 60k,4
EMP1151,Heidi,Williams,35,DevOps-Florida,Active,13-Oct-20,53174,heidi.williams@example.com,1536637779,Average,TRUE,under 60k,5
EMP1162,Bob,Garcia,40,Finance-California,Pending,30-Apr-23,57634,bob.garcia@example.com,8597779013,Poor,TRUE,under 60k,3
EMP1163,Alice,Brown,32,HR-Florida,Pending,04-Mar-20,54258,alice.brown@example.com,7546926328,Poor,TRUE,under 60k,6
EMP1173,Heidi,Brown,30,Cloud Tech-California,Pending,22-Jan-22,58042,heidi.brown@example.com,6335331059,Poor,TRUE,under 60k,4
EMP1176,Alice,Williams,30,Admin-Illinois,Pending,31-Mar-22,54871,alice.williams@example.com,6133155205,Good,FALSE,under 60k,4
EMP1178,Frank,Smith,35,DevOps-California,Pending,06-May-23,55947,frank.smith@example.com,136497188,Average,FALSE,under 60k,3
EMP1184,Frank,Smith,25,Finance-Nevada,Active,12-Jun-22,51312,frank.smith@example.com,864035532,Excellent,FALSE,under 60k,4
EMP1211,Frank,Davis,32,Cloud Tech-Nevada,Pending,09-Oct-24,58727,frank.davis@example.com,5057397690,Poor,TRUE,under 60k,2
EMP1217,Grace,Jones,25,HR-New York,Inactive,06-Sep-20,53342,grace.jones@example.com,6686334140,Poor,FALSE,under 60k,6
EMP1218,Heidi,Garcia,25,Cloud Tech-Florida,Pending,02-Jan-23,51150,heidi.garcia@example.com,1159319524,Excellent,FALSE,under 60k,3
EMP1225,Alice,Johnson,35,Admin-Texas,Active,19-Dec-24,52933,alice.johnson@example.com,6756618442,Poor,TRUE,under 60k,1
EMP1231,Grace,Brown,30,DevOps-Florida,Inactive,04-Jul-22,52965,grace.brown@example.com,1764750110,Good,TRUE,under 60k,4
EMP1237,Alice,Miller,30,Finance-Illinois,Inactive,24-Feb-23,58243,alice.miller@example.com,2184011844,Average,FALSE,under 60k,3
EMP1248,Eva,Smith,30,DevOps-California,Pending,28-Dec-22,56540,eva.smith@example.com,9484910255,Excellent,TRUE,under 60k,3
EMP1255,Heidi,Williams,25,HR-Florida,Active,15-Oct-20,56777,heidi.williams@example.com,6093068537,Poor,FALSE,under 60k,5
EMP1262,Heidi,Jones,32,HR-Illinois,Pending,05-Jun-23,58317,heidi.jones@example.com,8826170242,Excellent,TRUE,under 60k,3
EMP1268,Grace,Davis,32,HR-Nevada,Pending,12-Jul-23,51865,grace.davis@example.com,305690673,Poor,TRUE,under 60k,3
EMP1277,Frank,Miller,30,HR-Texas,Inactive,02-Jan-24,55532,frank.miller@example.com,1082555988,Excellent,TRUE,under 60k,2
EMP1282,Heidi,Miller,30,HR-California,Inactive,15-Aug-23,54141,heidi.miller@example.com,6880294239,Average,FALSE,under 60k,3
EMP1291,Eva,Williams,35,DevOps-New York,Active,29-Sep-23,58276,eva.williams@example.com,3735439626,Good,FALSE,under 60k,3
EMP1299,Alice,Garcia,32,Finance-Nevada,Inactive,21-Jan-24,51524,alice.garcia@example.com,18418619,Average,TRUE,under 60k,2
EMP1302,Grace,Williams,35,Finance-Florida,Inactive,08-Feb-22,55618,grace.williams@example.com,5151092267,Excellent,TRUE,under 60k,4
EMP1318,Frank,Davis,35,Cloud Tech-New York,Active,27-Feb-24,58212,frank.davis@example.com,3628917755,Good,FALSE,under 60k,2
EMP1343,Grace,Johnson,25,Sales-California,Active,31-Dec-23,55145,grace.johnson@example.com,8931992549,Good,FALSE,under 60k,2
EMP1345,Eva,Davis,40,HR-California,Active,28-Sep-20,56111,eva.davis@example.com,7279103367,Good,FALSE,under 60k,6
EMP1346,Grace,Williams,25,Cloud Tech-Texas,Inactive,09-Feb-23,56514,grace.williams@example.com,2963533904,Average,FALSE,under 60k,3
EMP1352,Frank,Smith,40,HR-Florida,Pending,02-May-23,59529,frank.smith@example.com,3378613714,Poor,FALSE,under 60k,3
EMP1384,Frank,Jones,32,DevOps-Florida,Active,15-Jun-23,59746,frank.jones@example.com,2156321357,Good,TRUE,under 60k,3
EMP1390,Eva,Williams,35,Finance-Florida,Inactive,06-Apr-23,50173,eva.williams@example.com,7637153987,Poor,FALSE,under 60k,3
EMP1393,Charlie,Garcia,32,Finance-California,Pending,10-Apr-24,53389,charlie.garcia@example.com,4912711306,Poor,TRUE,under 60k,2
EMP1394,Heidi,Williams,25,Cloud Tech-New York,Inactive,23-Jul-22,50047,heidi.williams@example.com,2407875417,Good,FALSE,under 60k,4
EMP1397,Eva,Miller,30,Finance-Nevada,Active,12-Dec-23,56663,eva.miller@example.com,3629489785,Average,TRUE,under 60k,2
EMP1399,Frank,Smith,25,Finance-Nevada,Active,05-Sep-22,54958,frank.smith@example.com,3181439665,Excellent,TRUE,under 60k,4
EMP1404,Grace,Garcia,35,Admin-New York,Inactive,13-Aug-23,55897,grace.garcia@example.com,9073710093,Poor,FALSE,under 60k,3
EMP1415,Charlie,Smith,25,Cloud Tech-Nevada,Active,07-Dec-23,50795,charlie.smith@example.com,425488213,Good,TRUE,under 60k,2
EMP1422,Grace,Miller,35,HR-Texas,Pending,02-Feb-22,58358,grace.miller@example.com,2943985297,Poor,TRUE,under 60k,4
EMP1423,Alice,Williams,30,Admin-Illinois,Active,01-Apr-22,54825,alice.williams@example.com,9406260786,Average,FALSE,under 60k,4
EMP1424,Eva,Garcia,35,HR-Texas,Pending,24-Jul-22,50558,eva.garcia@example.com,104159148,Average,TRUE,under 60k,4
EMP1426,David,Smith,32,Admin-New York,Active,19-Apr-22,51674,david.smith@example.com,8723244078,Poor,FALSE,under 60k,4
EMP1432,Grace,Jones,35,HR-Florida,Inactive,23-Apr-21,55228,grace.jones@example.com,6176620470,Poor,TRUE,under 60k,5
EMP1435,Eva,Garcia,32,Cloud Tech-New York,Inactive,30-Oct-20,56385,eva.garcia@example.com,5868122594,Excellent,TRUE,under 60k,5
EMP1443,Eva,Garcia,40,Finance-Illinois,Inactive,04-May-20,56141,eva.garcia@example.com,1901302055,Average,FALSE,under 60k,6
EMP1452,Heidi,Miller,32,HR-New York,Inactive,18-Mar-20,56318,heidi.miller@example.com,1699187239,Excellent,FALSE,under 60k,6
EMP1454,Charlie,Jones,35,DevOps-New York,Inactive,01-May-20,51534,charlie.jones@example.com,3896086,Poor,TRUE,under 60k,6
EMP1465,David,Davis,30,Finance-Texas,Active,26-Aug-21,51405,david.davis@example.com,4967066702,Average,TRUE,under 60k,5
EMP1467,Bob,Smith,35,Sales-Illinois,Inactive,13-Dec-23,52170,bob.smith@example.com,954930595,Excellent,FALSE,under 60k,2
EMP1476,Frank,Smith,32,Finance-Illinois,Active,07-Feb-23,54269,frank.smith@example.com,9508304404,Poor,TRUE,under 60k,3
EMP1488,Eva,Smith,35,HR-Florida,Pending,03-Nov-23,56875,eva.smith@example.com,5511668296,Poor,FALSE,under 60k,2
EMP1492,Alice,Smith,30,Admin-New York,Active,25-May-21,52315,alice.smith@example.com,5999101575,Excellent,FALSE,under 60k,5
EMP1512,Heidi,Davis,30,HR-Nevada,Active,14-May-24,55657,heidi.davis@example.com,6304483607,Good,TRUE,under 60k,2
EMP1516,Alice,Garcia,35,Sales-New York,Active,17-Oct-23,50289,alice.garcia@example.com,61558107,Excellent,FALSE,under 60k,2
EMP1521,Charlie,Davis,25,HR-Nevada,Pending,10-Jun-24,52615,charlie.davis@example.com,1860089218,Average,FALSE,under 60k,2
EMP1524,Heidi,Johnson,30,Admin-Nevada,Pending,14-Jul-23,50651,heidi.johnson@example.com,3684748835,Poor,FALSE,under 60k,3
EMP1525,Bob,Davis,32,HR-Illinois,Pending,06-Dec-23,59601,bob.davis@example.com,765817389,Poor,FALSE,under 60k,2
EMP1526,Bob,Williams,32,DevOps-Illinois,Active,01-Aug-21,57981,bob.williams@example.com,6375791451,Poor,FALSE,under 60k,5
EMP1532,Eva,Smith,35,DevOps-California,Inactive,21-Feb-24,58113,eva.smith@example.com,8123710671,Average,TRUE,under 60k,2
EMP1537,Heidi,Davis,30,Sales-Florida,Inactive,06-Jun-23,52017,heidi.davis@example.com,7104331874,Average,TRUE,under 60k,3
EMP1538,Charlie,Jones,40,Finance-Texas,Inactive,21-Jun-22,53218,charlie.jones@example.com,1097921582,Average,FALSE,under 60k,4
EMP1549,Frank,Davis,40,Cloud Tech-Texas,Pending,30-Mar-21,50154,frank.davis@example.com,3758309450,Good,TRUE,under 60k,5
EMP1550,Eva,Smith,32,Sales-California,Pending,05-Aug-20,53204,eva.smith@example.com,5480940475,Good,FALSE,under 60k,6
EMP1552,Grace,Jones,30,Finance-New York,Pending,23-Nov-21,57544,grace.jones@example.com,2781050921,Good,TRUE,under 60k,4
EMP1553,Bob,Brown,40,Finance-Nevada,Pending,29-Oct-22,59425,bob.brown@example.com,2161070517,Good,FALSE,under 60k,3
EMP1561,Grace,Williams,32,HR-Florida,Active,06-Dec-22,57453,grace.williams@example.com,3343244740,Good,TRUE,under 60k,3
EMP1567,David,Garcia,30,HR-Florida,Active,30-Oct-23,55213,david.garcia@example.com,7551254277,Excellent,TRUE,under 60k,2
EMP1569,Eva,Davis,25,HR-Florida,Pending,13-Nov-20,52796,eva.davis@example.com,3459576402,Poor,FALSE,under 60k,5
EMP1580,Charlie,Miller,25,Finance-Nevada,Inactive,18-Mar-20,56126,charlie.miller@example.com,6244670461,Poor,TRUE,under 60k,6
EMP1605,Heidi,Williams,40,Cloud Tech-Texas,Pending,25-Oct-21,57226,heidi.williams@example.com,6945515887,Average,TRUE,under 60k,4
EMP1622,Grace,Davis,30,HR-Florida,Active,25-Oct-24,55867,grace.davis@example.com,3039429044,Excellent,FALSE,under 60k,1
EMP1630,Alice,Smith,30,Finance-Nevada,Active,05-Jul-24,56376,alice.smith@example.com,1312840332,Average,TRUE,under 60k,2
EMP1631,Grace,Brown,25,Cloud Tech-California,Active,29-Jan-22,55603,grace.brown@example.com,9977180512,Good,FALSE,under 60k,4
EMP1635,Alice,Johnson,35,Admin-Nevada,Active,18-Nov-20,56079,alice.johnson@example.com,5878444834,Average,TRUE,under 60k,5
EMP1639,Eva,Garcia,30,Finance-Illinois,Active,18-Feb-23,55067,eva.garcia@example.com,5871493924,Poor,TRUE,under 60k,3
EMP1643,David,Smith,35,Finance-California,Pending,02-Jan-23,50681,david.smith@example.com,6065274032,Average,TRUE,under 60k,3
EMP1655,Frank,Jones,40,HR-Florida,Active,16-Mar-23,59180,frank.jones@example.com,1828197930,Excellent,FALSE,under 60k,3
EMP1668,Bob,Jones,30,Admin-Florida,Active,14-Jul-20,54465,bob.jones@example.com,7045023289,Excellent,FALSE,under 60k,6
EMP1674,Eva,Brown,35,Finance-Illinois,Active,06-Jul-24,56269,eva.brown@example.com,3161177686,Excellent,FALSE,under 60k,2
EMP1688,David,Davis,25,Admin-Florida,Pending,27-Apr-24,56577,david.davis@example.com,8252129327,Poor,TRUE,under 60k,2
EMP1691,David,Miller,25,Admin-Nevada,Inactive,26-Oct-21,51055,david.miller@example.com,3991062271,Excellent,FALSE,under 60k,4
EMP1693,Charlie,Brown,35,Cloud Tech-New York,Active,20-Oct-22,56398,charlie.brown@example.com,3426192371,Excellent,FALSE,under 60k,3
EMP1696,David,Davis,25,DevOps-Florida,Inactive,23-Jan-24,59431,david.davis@example.com,4064176926,Poor,TRUE,under 60k,2
EMP1711,Frank,Johnson,40,DevOps-Nevada,Inactive,13-Dec-24,57287,frank.johnson@example.com,6425856260,Average,TRUE,under 60k,1
EMP1718,Charlie,Garcia,25,Cloud Tech-Florida,Inactive,15-Nov-20,59689,charlie.garcia@example.com,8519358373,Average,FALSE,under 60k,5
EMP1722,Alice,Brown,35,HR-Florida,Inactive,12-Nov-24,58438,alice.brown@example.com,3748453985,Good,TRUE,under 60k,1
EMP1736,Charlie,Brown,25,Finance-Illinois,Pending,14-Dec-22,53044,charlie.brown@example.com,507918157,Excellent,TRUE,under 60k,3
EMP1751,Eva,Jones,30,Admin-Texas,Active,13-Jan-21,51834,eva.jones@example.com,771130620,Average,TRUE,under 60k,5
EMP1776,Charlie,Smith,40,DevOps-Illinois,Inactive,14-Mar-20,56519,charlie.smith@example.com,9579927078,Average,FALSE,under 60k,6
EMP1782,Charlie,Garcia,32,Admin-Nevada,Inactive,31-Jan-21,50111,charlie.garcia@example.com,904637659,Average,TRUE,under 60k,5
EMP1791,Charlie,Garcia,32,Sales-Florida,Active,03-May-23,58179,charlie.garcia@example.com,4289311324,Excellent,FALSE,under 60k,3
EMP1792,Eva,Jones,35,DevOps-Texas,Inactive,27-Apr-22,56076,eva.jones@example.com,3269496842,Average,TRUE,under 60k,4
EMP1800,Heidi,Smith,25,HR-New York,Active,14-Jul-21,58012,heidi.smith@example.com,1067245306,Average,TRUE,under 60k,5
EMP1803,Heidi,Smith,25,Admin-Texas,Inactive,15-Oct-23,53532,heidi.smith@example.com,9423873669,Poor,TRUE,under 60k,2
EMP1810,Heidi,Williams,30,HR-California,Pending,22-Mar-23,58918,heidi.williams@example.com,1763425072,Good,FALSE,under 60k,3
EMP1817,Grace,Williams,35,Finance-Nevada,Pending,05-May-20,56337,grace.williams@example.com,105875255,Poor,TRUE,under 60k,6
EMP1820,Eva,Davis,40,DevOps-California,Active,08-Apr-23,50568,eva.davis@example.com,2218231554,Good,TRUE,under 60k,3
